,text,labels
534,"i understand only one can win. and you know i have my favorite. but progressives progress, and this is a powerful and profoundly meaningful endorsement for both candidates. 

may we rise to meet it. 
#notmeus #warren2020 #blacklivesmatter 
URL",1
535,#justiceforall @mikebloomberg #votebluenomatterwho  URL,1
536,"chris matthews shares comically wrong analysis of bernie sanders URL 

#bernie2020 #berniesanders #berniesanders2020 #berniebeatstrump #democraticsocialism #progressives #blacklivesmatter @latinos4bernie @berniepride @lgbt4bernie @lgbtforbernie #ourrevolution",1
537,someone should do time for letting them walk free for two months despite them having had the video all this time. #blacklivesmatter URL,1
538,"@aoc how insignificant must someone feel to be threatened by another race or gender wanting to be treated fairly and equally?
#blm
#alllivesmatter
#stopthehate
#thehateugive",1
539,$10 more from me! #sayhername #warren2020 URL,1
540,"@aoc
@ilhanmn @senschumer @speakerpelosi @ewarren @corybooker @juliancastro @billywarpinjur @mmflint @lindawade4ok @marwilliamson #dnc #dccc #fbrparty #anobodyforbernie #blacklivesmatter #berniebeatstrump @lindawade4ok @marwilliamson URL",1
541,"this is the only thing stacy abrams shot be talking about. where is joe biden on #ahmaudarbery ?
 #blacklivesmatter    #blacktwitter URL",1
542,"@jessedhagopian and, organizers ask that you add your community to the 2020 #blm at school map!! – black lives matter at school URL",1
543,wisconsin: five days until the spring election. online absentee vote request deadline is 5pm today. spread the word. #blacklivesmatter #whatmatters2020 URL,1
544,"black guy, ""vote! vote, and, tell them i said to vote."" @aoc
@ilhanmn @senschumer @speakerpelosi @ewarren @corybooker @juliancastro @billywarpinjur @mmflint @lindawade4ok @marwilliamson #dnc #dccc #fbrparty #anobodyforbernie #blacklivesmatter #berniebeatstrump URL",1
545,"@tylergarret2 @marcsterling3 @ssworks @alaw202 @hilltvlive #buttigieg’s problems respecting #blacklivesmatter #blm
URL",1
546,"if this is their mindsets, vote this chick out of office. #blacklivesmatter URL",1
547,"@gop @katrinapierson @pastordscott we can't leave a party to get to safety (#jordanedwards).
we can't play loud music (#jordandavis).
we can’t sell cd's (#altonsterling).
we can’t sleep (#aiyanajones)
we can’t walk from the corner store (#mikebrown).
we can’t play cops and robbers (#tamirrice).",1
548,@joebiden @seiu1199nw URL #blacklivesmatter #iowa #biden2020,1
549,treat central park like brownsville @nygovcuomo  #policebrutality #blacklivesmatter #quarantine #coronavirus,1
550,@andybeshearky please intervene and bring justice for #breonnataylor and her family.,1
551,"our democracy is in grave danger #votebluenomatterwho2020 
4 decency dump trump cult cowardly gop senators #farmers #education #teaparty #aarp #veterans #metoo #genx #millenials #marchforourlives #1u #maga #independents #indigenous #p2 #latinx #blm #lgbtq URL",1
552,"every democratic candidates' 'black agenda,' ranked URL via @@theroot
#blm #blacktwitter #whitesupremacy",1
553,"@dylangn 👍❤️what we all need. thanks dylan ❤️
#justiceforall  
#equalityforall 
vote today
#votebluenomatterwho",1
554,rt. we (tax payers) paying $634k+ to subject our black kids to racist practices?#shame  #rejectrelay @trayonwhite @vincegrayward7 @charlesallen make it stop @mayorbowser @chmnmendelson #dcpsathome #dchope #dcstatehood #blacklivesmatter what is relay: URL URL,1
555,"thank you to @mspackyetti for being such a powerful voice and for taking the time to speak with us on #stateofwomentv.

1. watch our conversation: URL

2. go to URL to take action for #breonnataylor.

@lmpd @louisvillemayor @govandybeshear",1
556,"how's your breathing now shitdicks?
@nypdshea #ericgarner URL",1
557,"@thedailybeast he made fun of michael j fox, made fun of #ericgarner not being able to breathe, made fun of ruth bader ginsburg’s cancer. so to me this is so disgusting and everything that’s wrong with @realdonaldtrump #impeachedforever #medaloffreedom",1
558,@facethenation @jo_avg @berniesanders @joebiden bernie sanders has been fighting for blacks human rights his entire life. and if history teach us well their is a track record of that. let's talk about the facts. because true is true. #notmeus #blacklivesmatter #alllivesmatter URL,1
559,"what makes me sad about my black people is they just gave away their power through their vote for nothing. joebiden already said he aint really tryin' to change nothing🤷🏽‍♂️ 😕. smh.
#berniesandersfightsforus
#notmeus 
#knowyourworth 
#theblackvote
#blackvoters
#blacklivesmatter",1
560,"@nygovcuomo there r disparities w/people of color w/ #covidー19 for the same reason that there are disparities w/virtually all medical hardships, laws, homes ownerships, jobs, and on and on, nice to bring it up, but that's a deep deep hole to delve into, we say #blm for a reason",1
561,i just signed a petition to stand with breonna taylor. you should too: URL #breonnataylor #holdpoliceaccountable #stopkillingblackpeople,1
562,#blm @repraulgrijalva @reprubengallego @senatorsinema @senmcsallyaz  #stoptheslaughter 🐎🙏💔 URL,1
563,call governor kemp at (404) 656-1776 #blacklivesmatter URL,1
564,"@drmtesta @roseanndemoro @sensanders rule of law? ask #blacklivesmatter about the rule of law, or why no bankers were prosecuted after the collapse while many lost their houses , removing trump will not bring the relief people need unless you replace it with someone who will defy both parties &amp; fight for them",1
565,"yes. thank you, elizabeth warren. for playing your part in attempting to destroying the progressive movement. #yellowvest #metoo #blacklivesmatter #lgbt #mashpeewampanoag URL",1
566,"@gopchairwoman @realdonaldtrump an unarmed black man , ahmaud arbery was murdered by not one but two white men while jogging , we need laws that protect the black community against hate crimes and unjust killings of our unarmed black men rt &amp; tag  @realdonaldtrump. @keishabottoms @briankempga #blacklivesmatter",1
567,#blacklivesmatter #bernieontheballot URL,1
568,"qualified judges like justice sotomayor matter.
#justiceforall and #ruleoflaw matter.
#votebluenomatterwho before #moscowmitch #moscowmitchmcconnell destroys our justice system with his unqualified partisan hacks. URL",1
569,"@_sjpeace_ fucking fire these cops immediately!! 

the police r terrorists in america. 

#blacklivesmatter",1
570,@eyesope76692867 @m_loos @reallouiehuey @michellemalkin @realdonaldtrump #constitutionalrightsmatter also when #blacklivesmatter.,1
571,".@ewarren gets it on race issues: ""we can no longer pretend everything is race-neutral. we must address race consciously."" #blacklivesmatter #demdebate #teamwarren",1
572,"#blacklivesmatter
#whatmatters2020 #blackthevote URL",1
573,@amyklobuchar we see your record &amp; we say #blacklivesmatter  URL,1
574,an act of patriotism is to denounce manifesto of lies by fraudster con artist criminal #voteblue 4 decency dump trump cult senators #farmers #teachers #teaparty #aarp #veterans #metoo #genx #millenials #marchforourlives #1u #maga #independents #indigenous #p2 #latinx #blm #lgbtq URL,1
575,#justiceforahmaud #ahmaudaubrey #blm URL sign the petition!! URL,1
576,"the fix is totally in! the dnc wants trump to win again!  

URL

#sayhername #tulsigabbard",1
577,"#bernie2020 #notmeus #blacklivesmatter

this shit in the usas is a pathological disease. i thin our movement cansolve it.

URL",1
578,@symonedsanders #biden2020 #demprimary #blacklivesmatter #stopsilencingpoc URL,1
579,"@loupolice ""one person is dead, and one person was almost killed due to mr. walker's actions."" ~ if not for the negligence of your officers, #breonnataylor would be alive &amp; your officer would not have been shot.  URL",1
580,@joebiden @rolandsmartin why would i support u? #blacklivesmatter,1
581,"""when black lives matter in schools, black students will not be pushed out, targeted, criminalized, ignored, abused, suspended, expelled, harassed, under-educated, over-policed, under-resourced and neither would anyone else."" #fundourschoolsnyc #blacklivesmatter",1
582,#bernie2020 #berniesanders #berniesanders2020 #bernie #berniebeatstrump #democraticsocialism #progressive #progressives #blacklivesmatter #lgbtq @latinos4bernie @berniepride @lgbt4bernie @lgbtforbernie @blacksforbernie @lostdiva URL,1
583,"fair: 'we are going to be back to where we were after reconstruction—unless we stop it' - URL  called “bureaucratic violence,” we don’t see it, and so it doesn’t create the sense of urgency #votersuppression #votingrights #blackvotesmatter #blm #resist",1
584,"#blacklivesmatteratschool

teachers across the nation this week are exemplifying lessons in social &amp; racial justice, calling for structural reform in pk-12 schools and teaching lessons aligning with the guiding principles of #blacklivesmatter. (1/3)

URL",1
585,he really messed up. there's no way out of this. if anyone gives him their vote after this..... idk what to tell you. you don't care about the #blacklivesmatter movement if you're giving #petebuttigieg your vote. URL,1
586,can someone please address this. someone needs to go to the whitehouse represent this matter. i will if i have too. #blm #alllivesmatter #timeforaction #america #unity #peace #forthepeople URL,1
587,#scprimary #sc2020 #southcarolina #southcarolinaprimary #neverbiden #berniebeatstrump #bernie2020 #notmeus #blm #blacklivesmatter #solidarity #riselikelions #2020vision #fightthepower #votebernie2020 #berniesanders #swagodking URL,1
588,😂😂😂 #berniesanders #sanders2020 #bernie2020 #reparations #blacktwitter #blacklivesmatter URL,1
589,"@wonderking82 @doxiebaby #blm 
#commonfrontagainstfascim
#blue2020
#biden2020",1
590,"@annhaugenmichae @govkemp asian american bishop jack lumanog in atlanta– what do ahmaud arbery, trayvon martin and jordan davis have in common? #irunwithmaud #blacklivesmatter URL",1
591,no to #da #jackielacey and yes to @georgegascon. justice reform and police accountability now! #supertuesday #justicereform #justice #blacklivesmatter #losangeles #lacounty #la URL,1
592,@petebuttigieg please don't do that. what have you done to aid #blacklivesmatter in your city and state?,1
593,"@savoie_kristy @hannahalevyy yeah, i want to see black brothers roam the streets with open carry rifles and shot guns. let's see how quickly #whitesupremacists call the police. #blacklivesmatter",2
594,any body down to counter protest a #freedomrally with a #blacklivesmatter protest directly across the street and see how the police deal with that???,2
595,no justice no peace. #blacklivesmatter URL,2
596,@sbanypd he wasn't resisting arrest you twisted freaks! what the hell makes you think you have the right to treat americans like this? and over petty crap too! clearly the #abolishthepolice people are on to something.,2
597,@moha21313 @botputins @basil_ireton #blacklivesmatter they should join the yellow vests,2
598,@bostonpolice gave protesters *20* minutes to disperse (without access to @mbta service) and then escalated the situation. they surrendered the moral high ground when they trapped hundreda and thousands of protesters downtown #blacklivesmatter URL,2
599,"as usual it cuts both ways. yes, there is legitimate concern that the #georgefloyd protests could result in new covid19 cases. i am also concerned. but if you cheered on “reopen america” and you’re suddenly worried about folks getting covid, stfu you silly hypocrite. #copolitics",2
600,"some people gonna call it vandalism, but i call this art with a statement. our blood is on y’all hands &amp; y’all didn’t have the audacity to wash it off &amp; own up for how y’all treat my people, even on a daily basic. we are fed up &amp; tired literally. peace &amp; justice #georgefloyd URL",2
601,"comrade #angeladavis said it best years ago. before y’all go off ranting and raving about the “violent” protests, remember the actual violence that black and brown people have been under every single day of their existence in america by the police. #blacklivesmatter URL",2
602,we have the right to rebellion. we have the right to revolution. #blacklivesmatter,2
603,"nonetheless, i hope everyone that are protesting today (anywhere) to be safe and i wish them the best. i wish the world was a better place i really wish it was but as of now if theres no justice there will be no peace. #blacklivesmatter #blacklivematters #black_lives_matter",2
604,"amazing muralist joins #georgefloyd protest as far away as #syria, whose own pain much of the world has forgotten. no words powerful enough to describe this solidarity. URL",2
605,"""police pepper spray innocent protesters downtown richmond🥺💔” they wasn’t doing nothing but walking and they attacked them. and for what?! #blacklivesmatter URL",2
606,"singers #camilacabello and #shawnmendes joined a protest in miami, #florida, following the death of #georgefloyd URL URL",2
607,"protesting: approve ✅ looting, breaking windows, throwing bricks or water bottles at officers, instigating physical confrontation with officers, destroying public infrastructure, lighting cars on fire: vehemently oppose ❌ #besmartbesafe #staysafe #georgefloyd #protests2020 #why URL",2
608,"it’s been a while but i’m back to say blm isn’t a political matter, it’s human rights. poc are being killed everyday by cops. the protests aren’t just for george floyd, but rather for all black people being killed on a daily basis. a revolution is coming. #acab #blacklivesmatter",2
609,it took a week of #nationalprotest to do what was the normal thing to do... give me a break! #enoughisenough #blacklivesmatter #trumpresignnow #trumpracism #gopbetrayedamerica URL,2
610,"#ahmaudabery #blacklivesmatter

URL",3
611,"say their names!!! r.i.p 💔🙏🏽 #blacklivesmatter 

#ahmaudarbery
#seanreed URL",3
612,#covid19 #fuckracism #blacklivesmatter URL,3
613,"for more detail &gt;&gt;&gt;URL
#breonnataylor
#rejectbailouts URL",3
614,#breonnataylor   #sayhername URL,3
615,this settler needed to read this. #blacklivesmatter  URL,3
616,#policebrutality #blm URL,3
617,"@mmpadellan we can’t get a normal traffic ticket (#sandrabland).

we can’t lawfully carry a weapon (#philandocastile).

we can't break down on a public road with car problems (#coreyjones).

we can’t shop at walmart (#johncrawford) .

we can’t have a disabled vehicle (#terrencecrutcher).",3
618,"#breonnataylor #breonnataylor #breonnataylor #breonnataylor #breonnataylor #breonnataylor #breonnataylor #breonnataylor #breonnataylor #breonnataylor #breonnataylor #breonnataylor #breonnataylor #breonnataylor   
            her life matters. 
         #blacklivesmatter",3
619,#blacklivesmatter #ahmaudarbery URL,3
620,#sayhername URL,3
621,"killed in her bed by police in the wrong house. 💔🤬💔
#breonnataylor 💔
#sayhername @unitethepoor 
@thom_hartmann @thedailyshow URL",3
622,#blacklivesmatter #blacktwitter URL,3
623,#blacklivesmatter 6 myths about the history of black people in america URL via @voxdotcom,3
624,"we can’t run (#walterscott).

we can’t breathe (#ericgarner).

we can’t live (#freddiegray).

we’re tired.

tired of making hashtags.

tired of trying to convince you that our #blacklivesmatter too.

tired of dying.

tired.

tired.

tired.

so very tired",3
625,#sayhername 🙏🏽 URL,3
626,love black people like you love black culture #blacklivesmatter,3
627,"#blacklivesmatter #blacktwitter #blackcommunity @naacp 

URL",3
628,if is was black ppl minister cele and nqakula would have deployed their dogs to abuse and shot them broad day life...racism and privilege rules in dis country...fuck this selective authority.. #blacklivesmatter URL,3
629,#ferguson URL,3
630,@etanthomas36 powerful message!this need to stop! #blacklivesmatter #stoppolicebrutality #policebrutality URL,3
631,jeff luggle - lynched today in 1894 in cherokee #kansas #blacklivesmatter,3
632,i wrote a research paper for my senior year of college on african american history and the national mall. it was a reminder that our country isn't truly free unless all its citizens are treated as equals #blackhistorymonth #blacklivesmatter,3
633,today would have been his 26th birthday 💔 #justiceforahmaud #blacklivesmatter #equality #restinpower URL,3
634,"(2) we can't have a cellphone (#stephonclark)
 
we can't leave a party to get to safety (#jordanedwards)
 
we can't play loud music (#jordandavis)
 
we can’t sell cd's (#altonsterling)
 
we can’t sleep (#aiyanajones)
 
we can’t walk from the corner store (#mikebrown)
#goddaughter",3
635,"be a 10yr old walking with our grandfather #cliffordglover
decorate for a party #claudereese
ask a cop a question #randyevans
cash our check in peace #yvonnesmallwood
take out our wallet #amadoudiallo
run #walterscott
breathe #ericgarner
live #freddiegray",3
636,"say their name. george tillman, 2016-04-17 #blacklivesmatter.",3
637,"educators: ""what we believe"": a black lives matter at school activity book. a free and downloadable classroom resource! URL via @wordpressdotcom #blacklivesmatter",3
638,@glennkirschner2 #ericgarner URL,3
639,"#breonnataylor 
#ahmaudarbery 
#stopkillingus ! 
🙏🏽💔💔💔 URL",3
640,#irunwithahmaud #blacklivesmatter #blacklivesstillmatter,3
641,#breonnataylor #blacklivesmatter URL,3
642,"#blacklivesmatter
 URL",3
643,"“slavery wasn’t abolished, just redesigned” -@black_mixed 

wake up people. #blackhistorymonth #blacklivesmatter",3
644,"and what about prisoners who are not white and wealthy? will they be released? #covid19 #blacklivesmatter

via @nytimes  URL",3
645,the illustrated story behind the tulsa massacre #americanhistory #racism #blacklivesmatter URL,3
646,"black residents of new york city are dying from the novel coronavirus more than any other racial group, according to new data from the city's health department #blacklivesmatter #corona  URL",3
647,i'm being discriminated by the park slope food co-op 4 playing black music. i've been suspended 18 months 4 this. now my membership is going 2 b rescinded 4 protesting in front of the store. i'm a 20yr member. please help. retweet. URL #blacklivesmatter,3
648,#blacklivesmatter #blacktwitter #blackcommunity #covid19 #fear URL,3
649,"@jonathansfrakes asian american bishop jack lumanog in atlanta – “what do ahmaud arbery, trayvon martin and jordan davis have in common?” #irunwithmaud #blacklivesmatter URL",3
650,"we’re tired.
tired of making hashtags.
tired of trying to convince you that our #blacklivesmatter too.
tired of dying.
tired.
tired.
tired.
so very tired
#divinesenaya #soûlkreôl #special #original #unique #music #love #humanity",3
651,black panther party 1/2 #blackhistorymonth2020 #day2 #2ndamendment #victimhood #unitedwestand #blexit #conservatives #blm #maketheswitch #trump2020landslide #blackhistory is america’s history. URL,3
652,#justiceforahmaud #justiceforahmaudarbery #blacklivesmatter URL,3
653,say his name #blackhistorymonth #blacklivesmatter URL,3
654,"sandra bland would be 33 years old today.

she died in texas police custody in 2015. #sayhername URL",3
655,kalief &amp; venida browder 💔 #blm URL,3
656,rest in peace. zoe mungin. #sayhername #blacklivesmatter URL,3
657,"harriet tubman, an unsung naturalist, used owl calls as a signal on the underground railroad  URL via @audubonsociety
#blackhistorymonth #blacklivesmatter",3
658,"don lemon's hometown is baton rouge where alton sterling was killed by police.

his delivery of the news changed that very night.

#altonsterling
#blacklivesmatter",3
659,black lives matter. black lives matter. black lives matter. black lives matter. black lives matter. black lives matter.  #blacklivesmatter,3
660,thread. #breonnataylor URL,3
661,courage and vulnerability: lessons from the black experience - via @smedian_network #blacklivesmatter #culture #discrimination #blackwomen #vulnerability URL,3
662,"another senseless murder!!! 
when will it stop???
#justiceforahmaud #justiceforahmaudarbery 
#blacklivesmatter @ california URL",3
663,i think we should get #sayhername to trend. URL,3
664,"dear america,

🥺 when will enough be enough? #blacklivesmatter URL",3
665,robert brown - lynched today in 1897 in harrison county #texas #blacklivesmatter,3
666,"cops shoot a naked, unarmed, black woman 8 times in her own house and still wanna call it justified. where the fuck are we living? #breonnataylor #blacklivesmatter #justiceforbreonnataylor URL",3
667,"as a uc alumna this is deeply troubling: ""worst of all, however, are the actions of portland state and @uofcincy police officers, who have used lethal force against non-student black men."" #blacklivesmatter via @hechingerreport URL",3
668,#ericharris had chores. some of them were vacuuming and doing the laundry.,3
669,"are @the democrats aware of this?
#blacklivesmatter #indivisible URL via @wsj",3
670,happy birthday #trayvonmartin you should be here to celebrate it but we’ll keep fighting for justice in your honor! #blacklivesmatter,3
671,#blacklivesmatter cops don't URL,3
672,horrendous: family seeks answers in fatal police shooting of louisville woman in her apartment URL #breonnataylor #sayhername,3
673,#blacklivesmatter 🙋🏿‍♂️ URL,3
674,#sayhername 😡🥺😢 URL,3
675,"cw 

racism in america 
#blacklivesmatter URL",3
676,white supremacy is terrorism. #blacklivesmatter #irunwithmaud URL,3
677,this ⤵️ #blm #mlkday2020 URL,3
678,#sayhername #justiceforbreonnataylor #repost #alllivesmatter URL,3
679,"say their name. terrozza tyree griffin, 2015-12-24 #blacklivesmatter.",3
680,"this is very important, please share and help if you can. 

URL 

#policebrutality #blacklivesmatter",3
681,"we’re tired
tired of making hashtags.
tired of trying to convince you that our #blacklivesmatter too.
tired of dying.
tired.
tired.
tired.
so very tired.

(saw this on facebook and wanted to share on twitter too ✊🏾)",3
682,they don’t even look like criminals to be pullin a trigger on these innocent people 🤔 #blacklivesmatter URL,3
683,"“people use dr. king &amp; the civil rights movement against contemporary movements like #blacklivesmatter saying, 'why aren’t you more like martin luther king?' i think to myself, be careful what you wish for” @_feliceleon  @jeannetheoharis #unpackthat #bhm URL",3
684,"#blacktwitter #blacklivesmatter

#fucktrump #maga #makeamericagreatagain

the lincoln project releases new video: “dystopia”
URL",3
685,#3 #blackhistorymonth  #blackhistorymonth2020 #blacklivesmatter URL,3
686,"#blackpower
#blackhistorymonth
#blackfutures
#blacklivesmatter URL URL",3
687,"we can’t take out our wallet (#amadoudiallo).
we can’t run (#walterscott).
we can’t breathe (#ericgarner).

we can’t live (#freddiegray).
we’re tired. 
tired of making hashtags.
tired of trying to convince you that our #blacklivesmatter too. 
tired of dying.
tired.
so very tired.",3
688,"@mattbinder not surprising, pete was notably #alllivesmatter a few years back. pete is a disgusting rat

#blacklivesmatter
#berniewonia",3
689,#sayhername  breonna URL,3
690,"metro transit police handcuffed a 13- year-old child with so much force he was taken to the hospital, where they then tried to ""secure"" him to a bed. all for the ""crime"" of ""horseplay."" #nomorestopandfrisk #blacklivesmatter #stopmtpd URL",3
691,"that bad smell? it's corruption in georgia...
here’s the evidence of extensive voter suppression in georgia’s notorious 2018 election URL
#blm #blacktwitter #whitesupremacy",3
692,#sayhername: black women and girls killed by police URL,3
693,"8 times. 8 times. 8 times. 

know her name. #breonnataylor URL",3
694,eben calhoun - lynched today in 1907 in pittsview #alabama #blacklivesmatter,3
695,"#blacklivesmatter #justiceforahmaud 

our silence is our complicity. URL",3
696,90% of black murder victims are murdered by fellow blacks. 8% are murdered by whites. #ahmaudaubrey #blacklivesmatter URL,3
697,let's remember when #blacklivesmatter took over @berniesanders stage. he let them speak. URL,3
698,"martin luther king, jr.'s ""i have a dream"" speech - black history 365  #martinlutherking  #blackhistorymonth #blacklivesmatter URL",3
699,"wait, so #breonnataylor boyfriend was a licensed gun owner, cops kick in the door....he lets it go....and he is charged with attempted murder?",3
700,"#breakingnews- lockie ferguson kept under isolation
click here to know the reason- URL

#ausvsnz #australia #newzealand #odiseries #cricket #sports #myteam11 #ferguson #lockieferguson",3
701,justice for ahmaud arbery #blacklivesmatter,3
702,#whiteprivilege tell the world about these murders...#blacklivesmatter #blackmirror @blackawakeningm URL,3
703,#sayhername #breonnataylor #ninapop,3
704,#justiceforahmaudarbery #blacklivesmatter URL,3
705,rest in power #breonnataylor #sayhername URL,3
706,#blackmen #blacklivesmatter #blacktwitter URL,3
707,happy birthday travon martin. your life will be remembered and your memory will live forever ❤️✊🏿 #blm #live URL,3
708,@derenicbyrd 💔 this has got to stop #blacklivesmatter,3
709,"#sayhername 
breonna taylor should be alive today
 #blacklivesmatter URL",3
710,#blm we can’t be blind to what’s happening. police need to be held accountable #justice URL,3
711,putting in 2.23 to add to the collection of voices that say #blacklivesmatter. always. anywhere. everywhere. #irunwithahmaud URL,3
712,"happy heavenly birthday, sandra 💗🕊 #sandrabland #sayhername #restinpower URL",3
713,"#family of breonna taylor, emt killed by police, hires attorney from ahmaud arbery case - URL #breonnataylor #theonion  the #family of a black woman who was shot to death by police officers in louisville, kentucky, in march has hired a prominent attorney...",3
714,#happybirthday queen. #sandrabland 🗣#sayhername “routine traffic stop” URL,3
715,#policereforms #blacklivesmatter #blm #dsaforbernie #aoc   #racism #racistinchief #racisttrump URL URL,3
716,@philbuckwtsp so by #zimmerman saying these tweets are directed at him he's admitting to being a white supremacists racist irresponsible gun owner? #trayvonmartin #blacklivesmatter,3
717,#trayvonmartin  #blm URL,3
718,"canarsie, brooklyn ny. march 4, 2020 #blm still relevant in this new decade. URL",3
719,andy beshear: justice for emt #breonnataylor - sign the petition! URL via @change,3
720,jogging while black. #blacklivesmatter,3
721,@killermike powerful message. this needs to stop now! #blacklivesmatter #policebrutality #justice URL,3
722,#amaudarbery #seanreed #blacklivesmatter URL,3
723,this is devastating. #breonnataylor URL,3
724,#sayhername breonna taylor #blacklivesmatter #blackwomenmatter URL,3
725,reposted from mrchuckd_pe #ahmaudarbery #sayhisname #blacklivesmatter 🙏🏾🙏🏾 URL,3
726,"@jdmorgan they are now being charged with murder, finally.  #blacklivesmatter",3
727,@shellbell_xo the defense argument of police all over the country. #ericgarner #tamirrice #mikebrown #bothamjean #blm,3
728,"#africanamericansagainsttrump
 #whitesagainsttrump
 #muslimsagainsttrump
 #blacklivesmatter 
#removetrump
#rightmatters 
#massmarchforremoval
#massmarchforremoval",3
729,"#breonnataylor what the fucking fuck america? fuck the police brotherhood. if you're part and not pushing for total fucking overhaul you're a scumbag. fuck you and anyone like you

to the taylors and walkers and everyone else that's a part of their lives, i'm sorry for your loss. URL",3
730,#ahmaudaubrey #breonnataylor say their name,3
731,#blm 💔💔💔 URL,3
732,#blacklivesmatter #endpolicebrutality URL,3
733,#justiceforbre #sayhername #blacklivesmatter,3
734,when the #blacklivesmatter movement was at it’s peak i would come online just to see my people murdered and cry at every video. i can’t do that anymore. it’s draining.,3
735,"“if you ran with maud, you must stand with breonna.” #sayhername #justiceforbreonnataylor URL",3
736,#sandrabland #sayhername #neverforget URL,3
737,#blacklivesmatter! URL,3
738,. #ahmaudarbery #ahmaudarbery #ahmaudarbery #ahmaudarbery #ahmaudarbery #ahmaudarbery #ahmaudarbery #ahmaudarbery #ahmaudarbery #ahmaudarbery #ahmaudarbery #ahmaudarbery #ahmaudarbery #ahmaudarbery #ahmaudarbery #ahmaudarbery #ahmaudarbery #ahmaudarbery 🙏🏽🙏🏽🙏🏽#blacklivesmatter URL,3
739,"ex-viking tom johnson wins $475,000 settlement in police brutality lawsuit URL via @@theroot
#blm #blacktwitter #policebrutality",3
740,"the black community rountinely feel under siege. #blacklivesmatter 
#atlmissingandmurdered",3
741,"#blacklivesmatter #blacklivesmatter
#blackaf
#day23oflockdown
#blacklivesmatter 
#blacklivesmatter blacklivesmatt URL",3
742,this is why #blacklivesmatter URL,3
743,what happened to loreal tsingine? just another native woman killed by police URL #arizona #lorealtsingine #sayhername #nativelivesmatter,3
744,#blacklivesmatter and this constant violence against black men and women has to end—and it’s on white people to speak out and fight against the white supremacy that continues to ravage the black community. #justiceforahmaud URL,3
745,#justiceforahmaud #blacklivesmatter URL,3
746,justice for #breonnataylor URL,3
747,"#ahmadarbery, an unarmed black man, was jogging when he was hunted down &amp; brutally shot to death months ago yet his white supremacist murderers still walk free today.
america is broken and needs to be fixed.
#blacklivesmatter #justicedelayedisjusticedenied
URL",3
748,"#blacklandmarksmatter
#blackhistorymatters
#blacklivesmatter
#blackhistory
#blackhistorymonth  
 
cc: @blackpastonline @blackculturepod @blackhistwalker @lemoisdesnoirs @harlemhellion @bedstuymaven URL",3
749,disgusting... #blacklivesmatter URL,3
750,"#ahmaudaubery 

#blacklivesmatter URL",3
751,"an emt named #breonnataylor was shot 8 times by louisville police officers.

breonna put her body on the line to save people from #covid19 &amp; we're gonna put our bodies on the line to ensure justice for our sister. 

#blacklivesmatter URL",3
752,rip ahmaud arbery #blacklivesmatter,3
753,especially when those people seek their gain while standing on your neck #cantbreathe #blacklivesmatter #reproductivejustice URL,3
754,"be just another black man was murdered story, were tired of this shit. thank you for bringing us together. 

rest in power ahmaud ✊🏼 #irunwithmaud #ahmaudarbery #blacklivesmatter",3
755,5 years ago tonight in #ferguson: URL,3
756,"black history month honors paul robeson as a true renaissance man! 🙌

#blm #paulrobeson #sdpi 

URL",3
757,i’m really curious about what these protestors were saying about #blm URL,3
758,@alyssa_milano and don’t forget this white trash privileged mfer too #irunwithmaud #racismisavirus #ahmaudaubrey #blacklivesmatter #justiceforahmaud URL,3
759,#ahmaudarbery #maga #prosecutethepolice #racism #protectpeopleofcolor #blacklivesmatter URL,3
760,"police set the standard for how we’re supposed to treat eachother 
they’re supposed to serve as model citizens by upholding the law 
but what happens when the people who are supposed uphold the law break it the most ?
#tamirrice 
#sandrabland 
#fredhampton
to name a fucking few",3
761,this is not ever something we should allow to happen without seeking justice. it sickens me. #breonnataylor URL,3
762,"no one has been charged in #breonnataylor's murder.
URL

#justiceforbreonnataylor",3
763,now we lead history. #blacklivesmatter URL,3
764,#blackhistorymonth #blackhistorymonth2020 #blacklivesmatter URL,3
765,"when my cousin brings his black father to look at rentals with him, they are suddenly 'not available.'  when he brings his white mother, he's encouraged to continue the application process.  #canadianracism #racism #blacklivesmatter #cdnpoli #housingisahumanright URL",3
766,"📍𝙱 𝙻 𝙰 𝙲 𝙺 𝙷 𝙸 𝚂 𝚃 𝙾 𝚁 𝚈 𝙼 𝙾 𝙽 𝚃 𝙷 𝙵 𝙰 𝙲 𝚃 ✊💪
#blackinventors
#blackmen
#blackwomen
#blackentrepreneur
#blackpeople
#blackexcellence
#blackpower
#blacklivesmatter
#blackhistorymonth
#blackculture URL",3
767,"hell you talmbout - say his name, say her name. the black americans shot or killed by the police in recent years #blacklivesmatter #ds106radio",3
768,all lives can't matter until #blacklivesmatter. URL,3
769,unite and fight for justice!!! it’s only right!!! #justiceforahmaudarbery #blacklivesmatter #undisputedhustlers #blessed @ united states of america URL,3
770,"""to be a negro in this country and to be relatively conscious is to be in a rage almost all the time.""

#ahmaudarbery  #blacklivesmatter
#blacklivesmatter
#blacklivesmatter
#blacklivesmatter
#blacklivesmatter
#blacklivesmatter URL",3
771,"black lives matter
motherfuckers!!!
#blacklivesmatter URL",3
772,another... #breonnataylor 💔🙏🏾 URL,3
773,what happened to natasha mckenna? the routine torture of cell extraction URL #natashamckenna #sayhername #virginia,3
